market_ids,firm_ids,shares,prices,x1,z1,z2,rival_z1,rival_z2
2147,0,0.77206236,0.53841831,0.074776789,0.17520586,-2.6114022,0.58404041,-0.67484763
2147,1,0.069546591,2.9359687,0.45108728,0.58404041,-0.67484763,0.17520586,-2.6114022
2148,0,0.31849077,0.93717298,-0.26142121,-0.38396503,-0.48269452,-1.13494,-0.90710594
2148,1,0.5677276,0.1,-0.6594977,-1.13494,-0.90710594,-0.38396503,-0.48269452
2149,0,0.9699649,0.1,1.6775694,-0.80627107,-0.41317578,-0.24103544,0.81655013
2149,1,0.008250954,2.8224224,-0.18819186,-0.24103544,0.81655013,-0.80627107,-0.41317578
2150,0,0.11090488,3.733096,-0.44336988,0.66220714,-0.037296453,1.2589775,0.98969605
2150,1,0.054524418,5.1802538,1.0961424,1.2589775,0.98969605,0.66220714,-0.037296453
2151,0,0.48539613,0.1,-0.72236036,-1.3560472,-1.5083721,-0.59734501,-0.30506406
2151,1,0.36255999,0.1,-0.59472734,-0.59734501,-0.30506406,-1.3560472,-1.5083721
2152,0,0.90395209,0.1,0.010246684,-0.3578625,-1.9390221,0.79471703,-0.42657753
2152,1,0.019987137,3.7109388,0.00027010409,0.79471703,-0.42657753,-0.3578625,-1.9390221
2153,0,0.40051701,0.20255034,0.25961135,-0.52811054,-1.0456575,-0.42973233,1.2812528
2153,1,0.5642133,2.2577788,2.0916691,-0.42973233,1.2812528,-0.52811054,-1.0456575
2154,0,0.8856628,0.1,0.33624825,-1.4119926,0.40971201,0.48340732,1.0148295
2154,1,0.00094822767,4.1052271,-2.378054,0.48340732,1.0148295,-1.4119926,0.40971201
2155,0,0.66260505,0.1,0.32629894,-0.16139907,-0.42934783,-0.65404503,-1.0197181
2155,1,0.25059932,0.1,0.037879994,-0.65404503,-1.0197181,-0.16139907,-0.42934783
2156,0,0.72609252,0.1,0.043450024,-0.25951322,-1.051563,1.1269955,0.26543928
2156,1,0.034365599,4.5278117,0.24594731,1.1269955,0.26543928,-0.25951322,-1.051563
2157,0,0.09860253,2.5701572,-0.028678288,-1.0048869,1.8101615,-0.84165963,0.41238229
2157,1,0.51607441,1.0664652,-0.052612093,-0.84165963,0.41238229,-1.0048869,1.8101615
2158,0,0.14245797,3.7680535,0.61304421,1.2522524,-0.37476773,0.075774828,-0.18877086
2158,1,0.37946563,1.4631394,-0.5420808,0.075774828,-0.18877086,1.2522524,-0.37476773
2159,0,0.18182966,2.7751438,-0.94768634,0.6697541,-0.031300332,0.40175191,2.0266426
2159,1,0.19125678,6.2440892,3.0237815,0.40175191,2.0266426,0.6697541,-0.031300332
2160,0,0.025952171,3.2110668,-0.71585744,-0.035334552,1.2336086,-0.34829912,0.259959
2160,1,0.69801528,1.704606,0.10014291,-0.34829912,0.259959,-0.035334552,1.2336086
2161,0,0.18851604,2.2800539,-1.4956603,0.83155802,0.10973197,1.1623366,0.29935339
2161,1,0.064740431,3.7889768,0.11646842,1.1623366,0.29935339,0.83155802,0.10973197
2162,0,0.0082578263,4.6314146,-0.93322555,1.0841883,0.49427567,-1.1854716,-0.41319795
2162,1,0.7376672,0.1,-0.44247294,-1.1854716,-0.41319795,1.0841883,0.49427567
2163,0,0.068858706,3.8598294,1.0450647,1.304911,-0.84407895,-0.35793525,1.0322203
2163,1,0.69770165,2.4011169,0.47200957,-0.35793525,1.0322203,1.304911,-0.84407895
2164,0,0.80716951,0.93650751,0.56840952,-0.75502954,0.021982731,-0.1693277,0.94872794
2164,1,0.045369233,1.2883757,-1.7712048,-0.1693277,0.94872794,-0.75502954,0.021982731
2165,0,0.32207717,4.526901,1.8368952,0.83112844,1.6461587,0.54046418,0.52061473
2165,1,0.064982666,3.5311065,-1.1918813,0.54046418,0.52061473,0.83112844,1.6461587
2166,0,0.85001791,1.3899925,1.5285608,-0.25538641,0.35854848,0.83766587,3.200243
2166,1,0.0029025327,6.6561753,1.0215439,0.83766587,3.200243,-0.25538641,0.35854848
2167,0,0.39342423,2.5638353,0.57733274,0.13986058,0.20702013,-0.57297147,-1.0905468
2167,1,0.33568456,0.1,-0.85498478,-0.57297147,-1.0905468,0.13986058,0.20702013
2168,0,0.9037213,0.43865971,0.15158984,-0.70803528,-0.28122523,0.41023484,1.5516847
2168,1,0.0015589284,4.7568096,-0.47092141,0.41023484,1.5516847,-0.70803528,-0.28122523
2169,0,0.5384483,0.58681503,0.029039572,-0.082517736,-1.2941674,-1.3755052,-0.7524596
2169,1,0.31592027,0.1,-0.24987226,-1.3755052,-0.7524596,-0.082517736,-1.2941674
2170,0,0.00061648108,3.2642482,-2.0386105,0.84716149,1.1064268,-0.48027503,-0.27162064
2170,1,0.96948934,0.35344001,1.1217842,-0.48027503,-0.27162064,0.84716149,1.1064268
2171,0,0.0045803802,5.7049667,-0.081107157,1.5921196,-0.11024579,-1.40299,1.0733728
2171,1,0.881467,0.1,-0.4848004,-1.40299,1.0733728,1.5921196,-0.11024579
2172,0,0.19437598,0.21461309,-0.56032723,-0.1807086,-0.71682118,-0.69997768,-1.4686025
2172,1,0.67935961,0.1,0.35845958,-0.69997768,-1.4686025,-0.1807086,-0.71682118
2173,0,0.71165483,0.1,-0.89375634,-0.97542252,-1.388886,-0.48679072,0.58178044
2173,1,0.072363516,1.2301112,-2.2551756,-0.48679072,0.58178044,-0.97542252,-1.388886
2174,0,0.0023503892,7.1038709,0.4071298,1.7705676,0.25913209,0.14337017,-0.69256651
2174,1,0.59854097,1.7967534,0.519103,0.14337017,-0.69256651,1.7705676,0.25913209
2175,0,0.32002319,0.1,-0.19963182,-0.79170804,-1.1587916,-1.8286284,-0.27057313
2175,1,0.5713748,0.1,-1.1479029,-1.8286284,-0.27057313,-0.79170804,-1.1587916
2176,0,0.68653075,0.1,0.088935541,-1.7213625,1.1165173,-0.53646314,-0.83581795
2176,1,0.19161087,0.1,-1.4645324,-0.53646314,-0.83581795,-1.7213625,1.1165173
2177,0,0.11611126,1.5920717,-1.0272306,-0.63368798,-0.66268402,-0.22405071,-1.1905216
2177,1,0.67785556,0.66397828,-0.75069794,-0.22405071,-1.1905216,-0.63368798,-0.66268402
2178,0,0.82569167,0.1,0.84393907,-2.2721838,-0.36741289,-0.091681595,0.33807899
2178,1,0.084832392,2.3305642,-0.36261095,-0.091681595,0.33807899,-2.2721838,-0.36741289
2179,0,0.00067554593,6.9636981,-0.44786641,1.0277298,2.1151692,1.6228412,0.21778151
2179,1,0.69450656,3.7696967,1.9546925,1.6228412,0.21778151,1.0277298,2.1151692
2180,0,0.61399642,0.1,0.3524625,-1.8944461,-0.053678105,-0.80139276,0.86293661
2180,1,0.22082374,1.9913971,0.33899451,-0.80139276,0.86293661,-1.8944461,-0.053678105
2181,0,0.30965218,2.0488181,-0.36970075,-0.85423386,0.69621555,0.14572143,-0.57766081
2181,1,0.49715673,0.84030574,-0.59637167,0.14572143,-0.57766081,-0.85423386,0.69621555
2182,0,0.35942293,0.57654871,-2.1864064,-1.2197725,2.3020601,1.6822632,-0.024383352
2182,1,0.028577851,5.4585989,0.96874053,1.6822632,-0.024383352,-1.2197725,2.3020601
2183,0,0.19930316,2.6666587,0.44830971,0.043522472,0.23637532,-0.12314629,0.55134859
2183,1,0.42990408,2.4092711,-0.17916599,-0.12314629,0.55134859,0.043522472,0.23637532
2184,0,0.0089222415,5.4891357,-0.1372267,1.5927137,0.34587237,-0.016047624,1.5253977
2184,1,0.73224073,2.1838432,0.73614426,-0.016047624,1.5253977,1.5927137,0.34587237
2185,0,0.097785275,1.9455259,-1.5547101,0.40030341,-0.58990874,-0.75079827,0.78338225
2185,1,0.48123217,1.1220496,-0.58988133,-0.75079827,0.78338225,0.40030341,-0.58990874
2186,0,0.086731843,0.1,-1.1363029,-1.3705021,0.16456845,-0.61036163,0.9827232
2186,1,0.88671347,0.40524698,1.7715093,-0.61036163,0.9827232,-1.3705021,0.16456845
2187,0,0.021862747,6.5724374,0.87565553,2.1869758,-0.21498545,0.63302095,-0.35041536
2187,1,0.010693838,3.5278131,-2.2026926,0.63302095,-0.35041536,2.1869758,-0.21498545
2188,0,0.024279386,2.7192446,-1.5137616,0.27453484,0.73207349,-0.97637339,0.35799326
2188,1,0.84140977,0.27374469,-0.13234567,-0.97637339,0.35799326,0.27453484,0.73207349
2189,0,0.057600686,2.6508378,-0.47244021,0.9112508,-0.8202943,-1.3576933,1.3456123
2189,1,0.69552586,0.28572878,-1.3243822,-1.3576933,1.3456123,0.9112508,-0.8202943
2190,0,0.9206082,0.1,1.9447622,-1.5670564,0.73250938,-0.55888712,-0.07420419
2190,1,0.062160441,1.1738213,0.31253991,-0.55888712,-0.07420419,-1.5670564,0.73250938
2191,0,0.037430612,6.2007287,0.47481632,1.9544909,-0.46823111,1.8978942,0.3641309
2191,1,0.0051210668,6.9051597,-0.69201495,1.8978942,0.3641309,1.9544909,-0.46823111
2192,0,0.57539927,1.6365261,0.72227415,-0.45123693,0.66048522,-0.67419902,-1.5940751
2192,1,0.25918465,1.0671982,-0.38043276,-0.67419902,-1.5940751,-0.45123693,0.66048522
2193,0,0.87909628,0.19093838,-0.28334317,-1.640362,0.37568092,0.078030726,0.6525547
2193,1,0.056402875,2.3432409,0.61100196,0.078030726,0.6525547,-1.640362,0.37568092
2194,0,0.316838,0.1,-1.6289976,0.16201275,-2.3524486,0.78955625,0.19618966
2194,1,0.52258035,2.3711201,1.5970279,0.78955625,0.19618966,0.16201275,-2.3524486
2195,0,0.041767676,4.5352982,0.18238921,0.91070751,0.69460913,-0.19742192,0.58087831
2195,1,0.61583398,3.3695154,1.2809442,-0.19742192,0.58087831,0.91070751,0.69460913
2196,0,0.0013493521,5.8811834,-1.0754198,0.55602787,0.80244835,-0.70063887,-0.32756659
2196,1,0.77121071,0.1853988,-0.92316512,-0.70063887,-0.32756659,0.55602787,0.80244835
2197,0,0.037703103,2.2709762,-1.1619002,0.53704253,-1.0399064,-0.50723208,-1.7997443
2197,1,0.82568184,0.1,0.25029767,-0.50723208,-1.7997443,0.53704253,-1.0399064
2198,0,0.04676011,5.4110021,0.065983302,0.45945852,1.0922232,0.37850133,0.70306549
2198,1,0.28745937,2.7650003,-0.46441182,0.37850133,0.70306549,0.45945852,1.0922232
2199,0,0.0092254754,5.1838275,-1.0140692,0.068803626,1.1684889,0.79453972,-0.72514136
2199,1,0.21187802,2.6397344,-1.2665963,0.79453972,-0.72514136,0.068803626,1.1684889
2200,0,0.44048138,0.1,-0.0484839,-1.5703991,0.80383642,-1.0649162,-1.502681
2200,1,0.45047593,0.1,-0.46558678,-1.0649162,-1.502681,-1.5703991,0.80383642
2201,0,0.052144635,0.1,-0.68560699,-0.27005967,-0.86949356,-1.4432634,0.12597722
2201,1,0.92827115,0.1,1.5470895,-1.4432634,0.12597722,-0.27005967,-0.86949356
2202,0,0.47506069,0.6810595,-0.082325678,-0.40686451,0.66320763,-0.3746303,1.6790124
2202,1,0.3455495,3.0299065,1.2700429,-0.3746303,1.6790124,-0.40686451,0.66320763
2203,0,0.027703801,4.8488004,-0.53325218,1.3096838,-0.24006407,0.1425337,-0.86574972
2203,1,0.3835336,2.4678397,0.24477628,0.1425337,-0.86574972,1.3096838,-0.24006407
2204,0,0.32659514,3.6229715,-0.055476016,1.0294296,-0.91714888,0.30167472,-0.68784595
2204,1,0.031146153,2.9204963,-1.6976223,0.30167472,-0.68784595,1.0294296,-0.91714888
2205,0,0.40457341,2.7214205,1.4283383,-0.53566727,2.2210268,0.13371681,0.75687358
2205,1,0.16375537,3.3030418,-0.13515361,0.13371681,0.75687358,-0.53566727,2.2210268
2206,0,0.17470863,2.995083,0.74641822,0.72942633,1.1125319,1.1934013,-0.23898559
2206,1,0.098191654,4.0672154,-0.75202872,1.1934013,-0.23898559,0.72942633,1.1125319
2207,0,0.28026824,2.0072056,-0.16484438,-0.13231006,-0.0016486824,-1.6475106,0.69926451
2207,1,0.40489185,0.1,-0.86685236,-1.6475106,0.69926451,-0.13231006,-0.0016486824
2208,0,0.82568646,0.1,1.2359985,-1.7178023,-0.50579876,-0.32641261,-0.29130789
2208,1,0.11399063,0.77997793,0.31140935,-0.32641261,-0.29130789,-1.7178023,-0.50579876
2209,0,0.91470378,0.1,0.36705353,-2.3379015,-0.67470432,1.7951045,-0.4474927
2209,1,0.0084479358,4.8393143,1.3581841,1.7951045,-0.4474927,-2.3379015,-0.67470432
2210,0,0.052076956,3.7555016,1.1563413,0.59693323,0.048978613,-0.63566701,-0.82171013
2210,1,0.87590783,0.1,0.76534254,-0.63566701,-0.82171013,0.59693323,0.048978613
2211,0,0.52375354,0.13691856,-1.4217273,-1.1096476,0.28597898,1.0281191,0.28458175
2211,1,0.039202062,3.9946066,-0.69567912,1.0281191,0.28458175,-1.1096476,0.28597898
2212,0,0.090976873,0.34642163,-1.0038881,-1.1136372,-0.17924864,-1.0182268,-0.82745986
2212,1,0.87525883,0.1,0.72753369,-1.0182268,-0.82745986,-1.1136372,-0.17924864
2213,0,0.80633095,0.35504063,0.17065194,-0.76594594,0.10496305,0.11408741,-0.50490456
2213,1,0.0079903667,3.7389412,-1.3905124,0.11408741,-0.50490456,-0.76594594,0.10496305
2214,0,0.21642482,2.7462074,-0.18874421,0.62079744,0.046594167,1.1926722,1.0981275
2214,1,0.0028854178,6.1956677,-1.4941123,1.1926722,1.0981275,0.62079744,0.046594167
2215,0,0.34211207,2.1645435,-0.053156488,1.0449713,-1.2529401,0.00077370923,2.1734863
2215,1,0.006487134,4.7216444,-1.6553725,0.00077370923,2.1734863,1.0449713,-1.2529401
2216,0,0.01152653,4.4599624,0.52882749,1.020522,-0.072523592,-0.67099961,0.41183927
2216,1,0.88846226,0.35443316,0.37796263,-0.67099961,0.41183927,1.020522,-0.072523592
2217,0,0.95747244,0.1,1.9079485,-1.820866,-0.75275009,-0.67113107,1.1422115
2217,1,0.021312109,3.1206406,0.84787329,-0.67113107,1.1422115,-1.820866,-0.75275009
2218,0,0.35463596,0.1,-0.42291426,-0.80626051,-0.12562647,-0.63198707,-0.39411831
2218,1,0.55951328,0.62606971,0.81807009,-0.63198707,-0.39411831,-0.80626051,-0.12562647
2219,0,0.50715806,0.1,-1.3976639,-0.95937473,-0.57551502,-0.46110958,-0.26849203
2219,1,0.21647855,0.77939026,-0.9624726,-0.46110958,-0.26849203,-0.95937473,-0.57551502
2220,0,0.55208508,2.4342877,0.33314253,0.62001721,0.41834732,1.7152571,0.17281069
2220,1,0.00066981757,6.1892513,-2.1582497,1.7152571,0.17281069,0.62001721,0.41834732
2221,0,0.65957829,0.1,-0.037160785,-1.7253465,-0.039859733,-1.2877346,-0.71142142
2221,1,0.24888486,0.1,-1.0202633,-1.2877346,-0.71142142,-1.7253465,-0.039859733
2222,0,0.93990055,0.1,0.10130706,-0.79144626,-0.76917347,0.76574188,-0.46087428
2222,1,0.007259667,3.1161961,-1.0777364,0.76574188,-0.46087428,-0.79144626,-0.76917347
2223,0,0.22181618,2.3138071,0.42424814,-0.20494744,0.46027571,-0.72410922,0.66225988
2223,1,0.58736883,0.51575169,0.019327424,-0.72410922,0.66225988,-0.20494744,0.46027571
2224,0,0.16148472,5.3322577,1.4003659,0.71673301,0.7970442,0.95639027,-0.0014668935
2224,1,0.12026518,3.6458556,0.0067345341,0.95639027,-0.0014668935,0.71673301,0.7970442
2225,0,0.06363593,2.0896723,-0.7686428,-0.018759959,0.38356194,-0.81621923,-0.1684507
2225,1,0.59015832,1.1129023,-0.24688586,-0.81621923,-0.1684507,-0.018759959,0.38356194
2226,0,0.19960251,0.97315849,-1.3442364,0.27027957,-1.742298,-0.23326821,-0.21592679
2226,1,0.55353301,1.1503414,0.40613725,-0.23326821,-0.21592679,0.27027957,-1.742298
2227,0,0.048400048,1.4352619,0.58985025,-0.24101324,-0.37532663,-0.51240022,-1.0390452
2227,1,0.93532475,0.37879195,2.469196,-0.51240022,-1.0390452,-0.24101324,-0.37532663
2228,0,0.09986361,3.1988936,-0.62183599,0.92498325,-0.56739418,0.24988023,0.13509141
2228,1,0.26416287,3.2870377,-0.26779457,0.24988023,0.13509141,0.92498325,-0.56739418
2229,0,0.15465775,2.0397374,-0.57575852,1.0357009,-1.1332468,1.3363261,-0.71078547
2229,1,0.25830968,4.1469943,0.2121137,1.3363261,-0.71078547,1.0357009,-1.1332468
2230,0,0.0070957124,5.0317397,0.38169053,0.45898077,1.547902,-0.50647711,-1.6027063
2230,1,0.89064368,0.1,-0.053374844,-0.50647711,-1.6027063,0.45898077,1.547902
2231,0,0.64311084,2.312809,1.0863259,1.0403262,-0.18318216,0.4656647,-1.1663094
2231,1,0.080231345,1.6755056,-0.6169795,0.4656647,-1.1663094,1.0403262,-0.18318216
2232,0,0.029844017,5.596645,0.98617405,2.6033678,-0.7516368,0.31010289,-0.19773723
2232,1,0.24588415,3.3316464,0.53849785,0.31010289,-0.19773723,2.6033678,-0.7516368
2233,0,0.5877849,2.1315518,-0.01202992,0.69768804,-0.98757612,0.29042389,0.57393062
2233,1,0.018487226,3.9854195,-0.31493664,0.29042389,0.57393062,0.69768804,-0.98757612
2234,0,0.80694936,2.2923735,2.4266678,-0.099098592,1.3511506,-0.25879155,0.84167814
2234,1,0.040473037,2.6003212,-0.81700865,-0.25879155,0.84167814,-0.099098592,1.3511506
2235,0,0.2360195,3.6187157,0.29793318,0.29424384,1.0246131,0.52117575,-1.3797357
2235,1,0.081521271,3.6171079,-0.75021907,0.52117575,-1.3797357,0.29424384,1.0246131
2236,0,0.14227897,4.8986254,1.7856207,1.1543879,-0.24307102,0.30885056,0.46742107
2236,1,0.11541903,3.8727573,0.88682633,0.30885056,0.46742107,1.1543879,-0.24307102
2237,0,0.079135072,3.3792892,-0.67834988,-0.46288918,0.87119091,-0.326854,1.753353
2237,1,0.45979944,3.300299,0.51259499,-0.326854,1.753353,-0.46288918,0.87119091
2238,0,0.84687825,0.35280415,0.25769572,-1.3229369,1.0690396,1.6612138,0.89648862
2238,1,0.0008304956,6.0679321,-0.51662476,1.6612138,0.89648862,-1.3229369,1.0690396
2239,0,0.094926519,3.7830497,0.75816422,-0.54117361,2.6335956,0.96744046,0.096309082
2239,1,0.57030347,2.0724175,0.38930539,0.96744046,0.096309082,-0.54117361,2.6335956
2240,0,0.31680443,2.2656882,0.21569871,0.27655086,-0.28905844,0.30373183,0.1773579
2240,1,0.304788,2.9451874,-0.041919711,0.30373183,0.1773579,0.27655086,-0.28905844
2241,0,0.46639646,0.73984856,0.43105449,-0.11744788,-0.91505276,-0.78779889,0.067633786
2241,1,0.48181324,0.1,0.22938766,-0.78779889,0.067633786,-0.11744788,-0.91505276
2242,0,0.69701966,0.1,0.059093333,-0.9685354,-1.7268522,1.7284654,-0.52951904
2242,1,0.016363284,3.8429226,-0.64101592,1.7284654,-0.52951904,-0.9685354,-1.7268522
2243,0,0.50387006,3.3668244,1.6937662,0.11396108,-0.11533388,1.1252677,0.94963529
2243,1,0.0055732908,5.0181967,-1.0504199,1.1252677,0.94963529,0.11396108,-0.11533388
2244,0,0.022882346,4.4223524,0.42763622,1.3849069,1.1110905,-0.41084693,-0.96361706
2244,1,0.82562082,0.1,-0.32024074,-0.41084693,-0.96361706,1.3849069,1.1110905
2245,0,0.044075456,5.5561872,1.7595473,0.42350577,2.0760334,0.045010775,0.14837348
2245,1,0.29113427,2.362901,-0.90348254,0.045010775,0.14837348,0.42350577,2.0760334
2246,0,0.44191589,0.1,-0.73526326,-1.1572138,0.24004497,-0.18547998,-1.6176935
2246,1,0.42141653,0.1,-0.96981806,-0.18547998,-1.6176935,-1.1572138,0.24004497
2247,0,0.54587192,2.3521242,0.32346505,0.58750659,-0.62005739,-0.49902926,1.0498238
2247,1,0.080565595,1.7408763,-1.3730507,-0.49902926,1.0498238,0.58750659,-0.62005739
2248,0,0.80964446,0.62944431,-0.47852849,-0.3248432,0.16977846,-0.17336686,0.10781473
2248,1,0.023848598,1.7132822,-2.1523658,-0.17336686,0.10781473,-0.3248432,0.16977846
2249,0,0.024443419,5.5071383,0.24042135,2.1115293,0.22717217,-1.8340489,-1.4432043
2249,1,0.69560358,0.1,-0.50021486,-1.8340489,-1.4432043,2.1115293,0.22717217
2250,0,0.036393594,3.6640643,-1.4880567,0.5016433,-0.096608553,-0.25333908,1.4083304
2250,1,0.57647908,2.1922916,1.0856094,-0.25333908,1.4083304,0.5016433,-0.096608553
2251,0,0.32813611,1.298654,-1.3076669,-0.64065491,1.0867076,-0.27787571,-0.12519944
2251,1,0.52289695,1.0199429,0.79694369,-0.27787571,-0.12519944,-0.64065491,1.0867076
2252,0,0.012934281,4.8761347,-0.70104082,0.66737624,1.5636687,0.72452359,-1.2590985
2252,1,0.72767374,2.3715675,1.6015714,0.72452359,-1.2590985,0.66737624,1.5636687
2253,0,0.80358762,1.7277643,0.74955054,0.18601712,-0.97169766,1.0927413,1.8636224
2253,1,0.00089171064,6.3600353,-1.0080479,1.0927413,1.8636224,0.18601712,-0.97169766
2254,0,0.0029484056,6.214388,-0.91708255,1.268833,0.57797312,0.81637594,-0.28888734
2254,1,0.089793846,3.3865484,0.60552521,0.81637594,-0.28888734,1.268833,0.57797312
2255,0,0.86078017,0.1,-0.26237813,-0.54619245,-0.055318566,0.49444155,-0.80663111
2255,1,0.096836402,1.0443889,-0.16934251,0.49444155,-0.80663111,-0.54619245,-0.055318566
2256,0,0.023205792,4.4316699,1.2722389,0.49920066,0.2765926,-0.81563143,0.19738845
2256,1,0.60584292,0.9265067,-0.74868887,-0.81563143,0.19738845,0.49920066,0.2765926
2257,0,0.45618419,0.1,0.091293772,-1.5694389,0.01988471,-2.0227756,-1.1597562
2257,1,0.50112854,0.1,0.95462779,-2.0227756,-1.1597562,-1.5694389,0.01988471
2258,0,0.36480112,2.5177943,0.80911749,0.06985549,0.26475611,0.29803971,-0.52951143
2258,1,0.23337618,2.3728788,-0.15961267,0.29803971,-0.52951143,0.06985549,0.26475611
2259,0,0.90608353,0.1,-0.28890588,-1.1817816,-0.98597726,1.0460323,1.2667425
2259,1,0.00028660238,6.1049438,-1.7388155,1.0460323,1.2667425,-1.1817816,-0.98597726
2260,0,0.082911496,4.1030219,-1.056245,0.15221815,2.1697214,1.3494526,1.9426201
2260,1,0.040884363,6.0028049,0.31835923,1.3494526,1.9426201,0.15221815,2.1697214
2261,0,0.13503258,2.1955868,-0.13788219,0.37053587,0.65012276,-1.0663336,-0.26558508
2261,1,0.65132673,0.1,0.074927079,-1.0663336,-0.26558508,0.37053587,0.65012276
2262,0,0.284758,3.7424665,1.0392536,0.45828121,-0.070355583,0.67011069,0.40560226
2262,1,0.063919229,3.4224283,-1.1873231,0.67011069,0.40560226,0.45828121,-0.070355583
2263,0,0.41510241,0.1,-0.2361803,-0.54762359,-0.42024775,-1.442093,1.3188101
2263,1,0.50880883,0.63602794,0.18871096,-1.442093,1.3188101,-0.54762359,-0.42024775
2264,0,0.21275613,0.1,-0.70415994,0.10029606,-2.0357275,-1.0008446,-0.29572555
2264,1,0.74714324,0.79737534,1.4314771,-1.0008446,-0.29572555,0.10029606,-2.0357275
2265,0,0.0036819595,5.8027022,0.9085868,1.1208877,0.80107149,-0.40717668,-0.84515965
2265,1,0.91896622,0.1,0.29013333,-0.40717668,-0.84515965,1.1208877,0.80107149
2266,0,0.3602032,5.0860912,1.7942318,1.7246011,-0.24014889,-2.1241587,0.59364342
2266,1,0.25446585,0.1,-1.4988953,-2.1241587,0.59364342,1.7246011,-0.24014889
2267,0,0.20974039,2.9672597,-0.0077262811,0.1347956,1.5182691,1.4293926,-1.2939383
2267,1,0.36446455,3.5252953,0.36633697,1.4293926,-1.2939383,0.1347956,1.5182691
2268,0,0.12596231,0.1,-0.91455505,-0.89030432,-1.3680745,-0.15920094,-0.94603019
2268,1,0.78456914,0.67779216,0.30071454,-0.15920094,-0.94603019,-0.89030432,-1.3680745
2269,0,0.37230803,0.1,-1.1065825,-0.40303571,-1.5375359,-0.68376764,-1.4663785
2269,1,0.53724228,0.1,0.69055732,-0.68376764,-1.4663785,-0.40303571,-1.5375359
2270,0,0.73530746,1.0457816,1.0578348,0.24462264,-0.9726612,-1.2954216,1.2334935
2270,1,0.19813552,1.0328352,0.2723334,-1.2954216,1.2334935,0.24462264,-0.9726612
2271,0,0.39021341,0.51709009,-1.8527978,-0.11096878,-0.31207682,0.51599424,0.031375106
2271,1,0.025910252,3.970272,-0.96679352,0.51599424,0.031375106,-0.11096878,-0.31207682
2272,0,0.83571486,0.20165615,0.56471,-0.21509371,-0.95546426,-1.0002042,0.63353708
2272,1,0.12595471,0.77010927,0.021198644,-1.0002042,0.63353708,-0.21509371,-0.95546426
2273,0,0.00030065982,5.6539008,-2.6940026,1.0301854,1.875764,0.73025696,-0.88762988
2273,1,0.77831619,1.7411025,1.2428304,0.73025696,-0.88762988,1.0301854,1.875764
2274,0,0.27458913,1.9537104,0.13665651,-1.0411872,1.7247484,-1.2941076,0.36442438
2274,1,0.44977032,0.1,-0.81907466,-1.2941076,0.36442438,-1.0411872,1.7247484
2275,0,0.89404424,0.1,0.9949556,-0.95192442,0.016863499,0.54527317,0.40012383
2275,1,0.041922787,1.8104789,-0.67754001,0.54527317,0.40012383,-0.95192442,0.016863499
2276,0,0.082062097,3.8628109,-0.68845212,0.2755729,0.3905265,0.79008271,1.8571044
2276,1,0.074698859,5.4416177,0.35835265,0.79008271,1.8571044,0.2755729,0.3905265
2277,0,0.25489522,2.650383,1.7810385,-0.32615022,0.52022073,-0.92473424,0.54110717
2277,1,0.67299371,1.130181,1.6235872,-0.92473424,0.54110717,-0.32615022,0.52022073
2278,0,0.019339066,4.198559,0.3597115,0.91884649,-0.42149982,-0.55344851,0.83907714
2278,1,0.76905111,1.3332695,0.46238566,-0.55344851,0.83907714,0.91884649,-0.42149982
2279,0,0.77660511,0.44577647,0.79149893,0.18654806,-0.95684697,-1.5499248,0.10900399
2279,1,0.14407443,0.1,-1.2569837,-1.5499248,0.10900399,0.18654806,-0.95684697
2280,0,0.12561117,3.8357271,0.64414834,-0.56981042,2.8832836,1.0093963,-2.5041899
2280,1,0.51622998,1.1848319,-0.73407347,1.0093963,-2.5041899,-0.56981042,2.8832836
2281,0,0.74208294,1.3257756,0.31847807,-0.71627457,0.233147,0.81450382,0.27162292
2281,1,0.020689833,4.1185118,-0.22746763,0.81450382,0.27162292,-0.71627457,0.233147
2282,0,0.52729575,0.1,0.50120833,-2.3310197,-0.22808904,-0.55939166,-0.20451926
2282,1,0.39859887,0.1,0.11810347,-0.55939166,-0.20451926,-2.3310197,-0.22808904
2283,0,0.043720597,2.4399797,-3.0730303,-0.17135465,0.091409773,1.7425403,-0.25200328
2283,1,0.034580823,5.2298029,0.17889171,1.7425403,-0.25200328,-0.17135465,0.091409773
2284,0,0.6821723,0.65097302,0.64215295,-1.1690629,0.22197973,0.6709933,-0.48761071
2284,1,0.12314709,3.5390344,0.44592835,0.6709933,-0.48761071,-1.1690629,0.22197973
2285,0,0.00016538905,6.6215423,-0.10258595,1.0569318,2.0223928,-0.72148965,-0.25201374
2285,1,0.96862158,0.22642886,1.6421617,-0.72148965,-0.25201374,1.0569318,2.0223928
2286,0,0.38766435,2.3243047,0.31137313,-0.37352395,0.56961141,0.14162877,-0.6690361
2286,1,0.31225527,2.3996654,0.4376733,0.14162877,-0.6690361,-0.37352395,0.56961141
2287,0,0.56070814,0.39919802,1.0444919,-1.481485,0.93314303,-0.45510321,0.73346779
2287,1,0.28463038,1.9665193,0.362593,-0.45510321,0.73346779,-1.481485,0.93314303
2288,0,0.021428173,5.4748375,-0.89801775,1.276112,0.41926024,0.52265481,-1.0273354
2288,1,0.15715725,1.6462451,-2.4383374,0.52265481,-1.0273354,1.276112,0.41926024
2289,0,0.042667425,2.0046467,-0.4771209,-0.15675129,-0.75240304,0.11307236,1.686173
